reference	RNA_GMP_Ven_A	RNA_GMP_Ven_B	RNA_GMP_vehicle_A	RNA_GMP_vehicle_B	RNA_HSC_Ven_A	RNA_HSC_Ven_B	RNA_HSC_vehicle_A	RNA_HSC_vehicle_B
Olfr889	6.0	8.0	4.0	8.0	44.0	62.0	8.0	2.0
Olfr890	4.0	2.0	0.0	1.0	3.0	0.0	0.0	1.0
Olfr891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Olfr893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Olfr894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Olfr895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Olfr896-ps1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Olfr898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Olfr9	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Olfr90	88.0	92.0	56.0	70.0	49.0	80.0	33.0	15.0
Olfr901	1.0	1.0	0.0	0.0	4.0	0.0	0.0	0.0
Olfr902	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Olfr904	7.0	9.0	6.0	6.0	8.0	31.0	5.0	2.0
Olfr905	33.0	28.0	31.0	21.0	189.0	83.0	24.0	14.0
Olfr906	9.0	7.0	9.0	6.0	14.0	9.0	6.0	1.0
Olfr907	3.0	7.0	7.0	1.0	39.0	26.0	2.0	1.0
Olfr91	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Olfr910	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Olfr911-ps1	0.0	0.0	2.0	0.0	1.0	2.0	0.0	0.0
Olfr912	21.0	33.0	33.0	24.0	92.0	53.0	24.0	8.0
Olfr913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Olfr914	3.0	8.0	1.0	3.0	3.0	13.0	4.0	1.0
Olfr916	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
Olfr917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Olfr918	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
Olfr919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Olfr92	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Olfr920	13.0	15.0	4.0	5.0	19.0	20.0	8.0	4.0
Olfr921	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Olfr922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Olfr923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Olfr924	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Olfr926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Olfr93	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0
Olfr930	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
Olfr933	0.0	0.0	0.0	1.0	3.0	1.0	0.0	0.0
Olfr934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Olfr935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Olfr937	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Olfr938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Olfr94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Olfr943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Olfr944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Olfr945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Olfr948	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
Olfr95	7.0	3.0	3.0	4.0	8.0	12.0	0.0	2.0
Olfr951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Olfr952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Olfr954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Olfr955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Olfr957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Olfr958	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Olfr959	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0
Olfr96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Olfr960	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Olfr961	1.0	4.0	1.0	0.0	2.0	0.0	1.0	0.0
Olfr963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Olfr965	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Olfr967	0.0	0.0	0.0	2.0	1.0	2.0	0.0	0.0
Olfr968	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Olfr969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Olfr97	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Olfr970	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Olfr971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Olfr972	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Olfr974	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Olfr975	41.0	28.0	40.0	27.0	45.0	83.0	21.0	1.0
Olfr976	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Olfr978	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Olfr979	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0
Olfr98	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Olfr980	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Olfr981	6.0	7.0	8.0	7.0	4.0	14.0	0.0	2.0
Olfr982	17.0	16.0	7.0	6.0	4.0	2.0	6.0	6.0
Olfr983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Olfr984	12.0	15.0	12.0	16.0	3.0	12.0	9.0	6.0
Olfr985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Olfr986	151.0	131.0	88.0	108.0	89.0	246.0	89.0	43.0
Olfr987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Olfr988	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Olfr99	1.0	4.0	12.0	0.0	0.0	0.0	4.0	3.0
Olfr992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Olfr993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Olfr994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Olfr995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Olfr996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Olfr998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Olig1	1.0	6.0	2.0	3.0	0.0	2.0	2.0	2.0
Olig2	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
Olig3	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Olr1	4898.0	5674.0	4265.0	3950.0	517.0	574.0	4501.0	604.0
Oma1	1227.0	1109.0	1029.0	788.0	501.0	375.0	884.0	304.0
Omd	18.0	33.0	8.0	10.0	1.0	14.0	7.0	4.0
Omg	14.0	26.0	7.0	21.0	2.0	8.0	1.0	2.0
Omp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Omt2a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Omt2b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Onecut1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Onecut2	4.0	2.0	2.0	2.0	8.0	12.0	4.0	1.0
Onecut3	0.0	0.0	0.0	1.0	0.0	1.0	2.0	0.0
Ooep	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Oog1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Oog2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Oog3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Oog4	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Oosp1	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Oosp2	0.0	2.0	2.0	2.0	0.0	0.0	2.0	0.0
Oosp3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Opa1	2278.0	1849.0	1655.0	1856.0	413.0	653.0	1545.0	251.0
Opa3	1022.0	685.0	769.0	686.0	281.0	273.0	622.0	139.0
Opalin	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
Opcml	1.0	0.0	0.0	0.0	6.0	4.0	0.0	0.0
Ophn1	2.0	2.0	3.0	8.0	0.0	10.0	6.0	5.0
Oplah	7.0	10.0	16.0	15.0	1.0	6.0	13.0	1.0
Opn1mw	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Opn1sw	12.0	3.0	2.0	3.0	5.0	6.0	0.0	1.0
Opn3	13.0	10.0	17.0	11.0	3.0	6.0	14.0	1.0
Opn4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Opn5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Oprd1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Oprk1	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Oprl1	4.0	3.0	3.0	0.0	1.0	0.0	2.0	0.0
Oprm1	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0
Optc	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
Optn	155.0	98.0	86.0	89.0	31.0	31.0	75.0	13.0
Orai1	2563.0	1840.0	2010.0	1815.0	1059.0	701.0	1500.0	609.0
Orai2	2225.0	1636.0	1794.0	1734.0	279.0	321.0	1481.0	280.0
Orai3	844.0	701.0	756.0	692.0	305.0	461.0	712.0	296.0
Orc1	423.0	431.0	416.0	436.0	153.0	243.0	445.0	84.0
Orc2	1644.0	1674.0	1614.0	1418.0	426.0	429.0	1066.0	234.0
Orc3	3510.0	3517.0	3258.0	2788.0	486.0	508.0	2475.0	480.0
Orc4	1683.0	1796.0	1740.0	1384.0	398.0	409.0	1593.0	309.0
Orc5	1328.0	1400.0	1425.0	1270.0	220.0	159.0	1210.0	270.0
Orc6	2165.0	2171.0	2124.0	1543.0	1404.0	1614.0	1470.0	598.0
Orm1	8.0	30.0	13.0	9.0	12.0	48.0	22.0	9.0
Orm2	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0
Orm3	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
Ormdl1	1694.0	1644.0	1605.0	1236.0	911.0	816.0	1819.0	505.0
Ormdl2	533.0	607.0	664.0	445.0	360.0	195.0	484.0	214.0
Ormdl3	337.0	270.0	290.0	229.0	150.0	99.0	275.0	137.0
Os9	4046.0	3044.0	3075.0	2967.0	1052.0	1135.0	3135.0	1149.0
Osbp	2785.0	1648.0	2013.0	1959.0	471.0	876.0	2068.0	402.0
Osbp2	0.0	2.0	2.0	0.0	0.0	1.0	0.0	0.0
Osbpl10	1.0	1.0	0.0	0.0	3.0	1.0	1.0	0.0
Osbpl11	948.0	717.0	758.0	698.0	214.0	300.0	844.0	181.0
Osbpl1a	485.0	333.0	278.0	363.0	32.0	42.0	219.0	62.0
Osbpl2	2199.0	1586.0	1769.0	1661.0	290.0	283.0	1903.0	459.0
Osbpl3	165.0	148.0	146.0	122.0	84.0	177.0	315.0	102.0
Osbpl5	233.0	158.0	158.0	125.0	31.0	80.0	356.0	75.0
Osbpl6	2.0	6.0	4.0	4.0	3.0	3.0	2.0	2.0
Osbpl7	432.0	255.0	311.0	265.0	28.0	29.0	340.0	76.0
Osbpl8	1951.0	1406.0	1560.0	1172.0	138.0	143.0	1470.0	145.0
Osbpl9	3125.0	2731.0	2713.0	2453.0	296.0	189.0	2826.0	467.0
Oscar	3.0	1.0	1.0	4.0	0.0	1.0	0.0	0.0
Oscp1	140.0	88.0	103.0	84.0	28.0	34.0	66.0	34.0
Oser1	3129.0	2837.0	3013.0	2512.0	960.0	1226.0	2558.0	787.0
Osgep	1832.0	1763.0	1577.0	1328.0	1689.0	1707.0	1357.0	692.0
Osgepl1	551.0	665.0	520.0	581.0	63.0	89.0	420.0	114.0
Osgin1	241.0	169.0	205.0	125.0	45.0	15.0	128.0	26.0
Osgin2	738.0	678.0	648.0	599.0	120.0	191.0	477.0	145.0
Osm	314.0	262.0	197.0	217.0	68.0	204.0	149.0	40.0
Osmr	1334.0	1857.0	1358.0	1842.0	0.0	2.0	10.0	1.0
Osr1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Osr2	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ost4	1524.0	1770.0	1515.0	1411.0	4110.0	2585.0	1400.0	615.0
Ostc	3494.0	3882.0	3716.0	3279.0	3664.0	3289.0	3340.0	1509.0
Ostf1	6492.0	5714.0	5245.0	5073.0	5408.0	4975.0	5977.0	2631.0
Ostm1	4487.0	3969.0	3607.0	3749.0	908.0	1493.0	3758.0	748.0
Ostn	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Otc	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
Otoa	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Otof	332.0	278.0	224.0	219.0	83.0	41.0	90.0	41.0
Otog	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0
Otogl	141.0	149.0	91.0	88.0	8.0	1.0	21.0	0.0
Otol1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Otop1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Otop2	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Otop3	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Otor	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Otos	45.0	36.0	27.0	37.0	26.0	28.0	9.0	2.0
Otp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ott	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Otub1	1420.0	1315.0	1222.0	1236.0	1003.0	738.0	1091.0	437.0
Otub2	138.0	142.0	150.0	115.0	10.0	19.0	108.0	11.0
Otud1	235.0	89.0	101.0	126.0	60.0	377.0	221.0	99.0
Otud3	121.0	82.0	134.0	71.0	39.0	32.0	112.0	36.0
Otud4	1959.0	1428.0	1642.0	1439.0	711.0	1572.0	1788.0	346.0
Otud5	1987.0	1541.0	1582.0	1556.0	520.0	721.0	1724.0	413.0
Otud6a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Otud6b	1901.0	2045.0	2066.0	1616.0	930.0	1005.0	1523.0	445.0
Otud7a	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Otud7b	437.0	293.0	245.0	300.0	130.0	200.0	182.0	65.0
Otulin	1260.0	1022.0	1100.0	1166.0	1475.0	1853.0	1228.0	693.0
Otulinl	2247.0	1928.0	2177.0	1828.0	743.0	1633.0	2416.0	772.0
Otx1	3.0	8.0	0.0	13.0	0.0	0.0	1.0	0.0
Otx2	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Ovca2	330.0	314.0	299.0	286.0	170.0	99.0	249.0	57.0
Ovch2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ovgp1	60.0	43.0	36.0	48.0	21.0	40.0	48.0	14.0
Ovol1	37.0	21.0	2.0	20.0	12.0	45.0	17.0	4.0
Ovol2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ovol3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Oxa1l	558.0	533.0	528.0	483.0	277.0	287.0	397.0	170.0
Oxct1	2028.0	2021.0	1739.0	1667.0	713.0	1051.0	1111.0	391.0
Oxct2a	4.0	3.0	2.0	1.0	0.0	0.0	1.0	0.0
Oxct2b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Oxgr1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Oxld1	50.0	88.0	80.0	73.0	179.0	59.0	61.0	49.0
Oxnad1	1516.0	1653.0	1092.0	1299.0	170.0	174.0	543.0	177.0
Oxr1	753.0	513.0	464.0	578.0	23.0	24.0	751.0	130.0
Oxsm	802.0	583.0	520.0	598.0	222.0	236.0	483.0	110.0
Oxsr1	1009.0	795.0	844.0	848.0	718.0	928.0	750.0	267.0
Oxt	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Oxtr	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0
P2rx1	1654.0	1267.0	1201.0	1221.0	159.0	136.0	931.0	234.0
P2rx2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P2rx3	91.0	71.0	81.0	112.0	6.0	3.0	8.0	2.0
P2rx4	690.0	609.0	478.0	639.0	119.0	125.0	582.0	180.0
P2rx5	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
P2rx6	1.0	0.0	0.0	1.0	0.0	1.0	2.0	0.0
P2rx7	197.0	101.0	133.0	162.0	41.0	160.0	210.0	71.0
P2ry1	124.0	73.0	110.0	119.0	36.0	88.0	212.0	51.0
P2ry10	6.0	18.0	11.0	7.0	3.0	7.0	14.0	0.0
P2ry10b	137.0	190.0	155.0	116.0	23.0	22.0	87.0	2.0
P2ry12	5.0	10.0	13.0	12.0	7.0	2.0	14.0	2.0
P2ry13	95.0	28.0	28.0	25.0	15.0	3.0	93.0	9.0
P2ry14	31.0	12.0	20.0	23.0	0.0	7.0	28.0	16.0
P2ry2	564.0	423.0	395.0	404.0	46.0	58.0	454.0	129.0
P2ry4	2.0	3.0	1.0	0.0	4.0	2.0	1.0	0.0
P2ry6	48.0	24.0	38.0	14.0	53.0	38.0	54.0	5.0
P3h1	107.0	91.0	96.0	109.0	53.0	77.0	34.0	11.0
P3h2	0.0	0.0	0.0	2.0	0.0	3.0	2.0	2.0
P3h3	26.0	27.0	11.0	10.0	11.0	21.0	16.0	4.0
P3h4	0.0	1.0	0.0	1.0	0.0	0.0	7.0	6.0
P4ha1	807.0	851.0	1009.0	777.0	389.0	404.0	1116.0	231.0
P4ha2	6.0	3.0	2.0	0.0	9.0	3.0	12.0	0.0
P4ha3	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0
P4hb	27277.0	21943.0	22087.0	23593.0	7694.0	8463.0	22653.0	7282.0
P4htm	2.0	2.0	5.0	6.0	2.0	6.0	6.0	10.0
Pa2g4	4219.0	4484.0	4142.0	3801.0	4221.0	2756.0	2944.0	1404.0
Pabpc1	14796.0	11620.0	10316.0	11268.0	14286.0	16523.0	10318.0	4467.0
Pabpc1l	33.0	17.0	27.0	16.0	18.0	78.0	8.0	5.0
Pabpc2	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pabpc4	793.0	625.0	645.0	584.0	1177.0	1517.0	452.0	282.0
Pabpc4l	0.0	3.0	0.0	1.0	5.0	3.0	2.0	0.0
Pabpc5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pabpc6	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
Pabpn1	406.0	408.0	355.0	402.0	404.0	801.0	309.0	179.0
Pabpn1l	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pacc1	613.0	449.0	498.0	460.0	97.0	133.0	591.0	120.0
Pacrg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pacs1	974.0	539.0	643.0	676.0	145.0	93.0	1016.0	167.0
Pacs2	697.0	407.0	454.0	394.0	178.0	319.0	627.0	88.0
Pacsin1	6.0	2.0	5.0	1.0	1.0	2.0	10.0	2.0
Pacsin2	2923.0	2085.0	2068.0	2217.0	381.0	582.0	2362.0	642.0
Pacsin3	2.0	1.0	3.0	2.0	0.0	1.0	1.0	1.0
Padi1	10.0	5.0	6.0	13.0	8.0	6.0	27.0	6.0
Padi2	1020.0	579.0	851.0	565.0	661.0	559.0	1992.0	664.0
Padi3	88.0	85.0	74.0	62.0	69.0	36.0	103.0	42.0
Padi4	1966.0	1191.0	1035.0	1274.0	312.0	340.0	3427.0	762.0
Padi6	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Paf1	1490.0	1332.0	1288.0	1391.0	570.0	886.0	1345.0	484.0
Pafah1b1	3053.0	2894.0	3267.0	2686.0	1363.0	2009.0	2540.0	696.0
Pafah1b2	4177.0	3847.0	3900.0	3706.0	852.0	860.0	2795.0	526.0
Pafah1b3	90.0	56.0	93.0	74.0	100.0	60.0	100.0	52.0
Pafah2	536.0	445.0	483.0	496.0	21.0	41.0	411.0	62.0
Pag1	284.0	176.0	139.0	146.0	145.0	532.0	287.0	84.0
Pagr1a	4.0	0.0	5.0	3.0	9.0	4.0	7.0	0.0
Pagr1b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pah	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Paics	8047.0	7920.0	8084.0	6486.0	2762.0	2614.0	7078.0	2274.0
Paip1	272.0	287.0	303.0	299.0	378.0	573.0	308.0	114.0
Paip2	3221.0	3265.0	2945.0	2717.0	1857.0	1841.0	3217.0	1306.0
Paip2b	507.0	394.0	308.0	387.0	123.0	201.0	370.0	106.0
Pak1	3202.0	2657.0	2743.0	2370.0	876.0	526.0	2488.0	584.0
Pak1ip1	2388.0	2630.0	2267.0	2131.0	1824.0	2184.0	1650.0	806.0
Pak2	4497.0	3190.0	3308.0	3430.0	1943.0	3030.0	3798.0	824.0
Pak3	1.0	0.0	2.0	2.0	1.0	1.0	2.0	0.0
Pak4	192.0	121.0	108.0	122.0	115.0	90.0	184.0	43.0
Pak6	3.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
Pak7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pakap	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
Pakap	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
Pakap	0.0	5.0	2.0	1.0	0.0	3.0	0.0	0.0
Palb2	639.0	499.0	555.0	370.0	99.0	238.0	460.0	75.0
Pald1	17.0	1.0	4.0	12.0	4.0	0.0	15.0	2.0
Palld	10.0	2.0	6.0	15.0	0.0	0.0	0.0	2.0
Palm	2885.0	1621.0	1511.0	1852.0	914.0	503.0	2052.0	592.0
Palm3	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Palmd	0.0	4.0	1.0	4.0	0.0	0.0	6.0	0.0
Pam	220.0	238.0	147.0	232.0	187.0	269.0	129.0	52.0
Pam16	3.0	6.0	1.0	3.0	15.0	8.0	9.0	3.0
Pamr1	1.0	6.0	1.0	0.0	0.0	0.0	0.0	0.0
Pan2	1319.0	888.0	813.0	994.0	183.0	574.0	916.0	171.0
Pan3	888.0	673.0	560.0	704.0	579.0	1351.0	574.0	165.0
Pank1	448.0	339.0	431.0	315.0	145.0	266.0	438.0	155.0
Pank2	1988.0	1540.0	1532.0	1468.0	592.0	1093.0	1675.0	469.0
Pank3	978.0	1012.0	936.0	879.0	463.0	599.0	925.0	147.0
Pank4	736.0	556.0	598.0	517.0	62.0	127.0	513.0	146.0
Panx1	429.0	334.0	324.0	341.0	334.0	444.0	465.0	209.0
Panx2	1.0	0.0	0.0	1.0	1.0	1.0	7.0	1.0
Panx3	0.0	0.0	1.0	0.0	0.0	0.0	3.0	7.0
Paox	1251.0	1235.0	1027.0	1232.0	502.0	630.0	915.0	432.0
Papln	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Papola	8246.0	6782.0	6413.0	6286.0	1291.0	1681.0	6190.0	993.0
Papolb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Papolg	1115.0	1010.0	921.0	808.0	164.0	238.0	1146.0	173.0
Pappa	4.0	1.0	1.0	2.0	0.0	0.0	5.0	0.0
Pappa2	2.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0
Papss1	691.0	519.0	586.0	619.0	195.0	256.0	625.0	188.0
Papss2	1788.0	1442.0	1446.0	1250.0	134.0	107.0	1361.0	236.0
Paqr3	43.0	42.0	38.0	30.0	0.0	2.0	32.0	9.0
Paqr4	385.0	276.0	302.0	278.0	125.0	98.0	261.0	68.0
Paqr5	351.0	303.0	140.0	256.0	2.0	7.0	48.0	16.0
Paqr6	0.0	1.0	0.0	0.0	0.0	9.0	8.0	0.0
Paqr7	1899.0	1129.0	1325.0	1043.0	545.0	699.0	1556.0	420.0
Paqr8	39.0	28.0	5.0	24.0	7.0	24.0	50.0	14.0
Paqr9	4.0	1.0	1.0	9.0	12.0	3.0	5.0	4.0
Pard3	2.0	0.0	3.0	0.0	0.0	1.0	7.0	0.0
Pard3b	1.0	1.0	0.0	2.0	1.0	1.0	1.0	0.0
Pard6a	100.0	98.0	82.0	93.0	96.0	116.0	72.0	50.0
Pard6b	146.0	139.0	144.0	185.0	9.0	12.0	68.0	23.0
Pard6g	14.0	21.0	16.0	15.0	28.0	35.0	31.0	12.0
Parg	2253.0	2026.0	2021.0	1782.0	386.0	945.0	1893.0	362.0
Park7	3535.0	3771.0	3159.0	3131.0	7545.0	6476.0	2241.0	1466.0
Parl	3547.0	3499.0	2916.0	3253.0	2678.0	3814.0	2019.0	949.0
Parm1	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
Parn	1489.0	1401.0	1243.0	1180.0	273.0	465.0	1087.0	310.0
Parp1	2721.0	1992.0	2198.0	2132.0	1043.0	1457.0	3231.0	1016.0
Parp10	659.0	484.0	505.0	475.0	304.0	256.0	539.0	123.0
Parp11	672.0	535.0	587.0	288.0	245.0	242.0	669.0	169.0
Parp12	970.0	603.0	758.0	690.0	168.0	155.0	708.0	169.0
Parp14	395.0	270.0	325.0	274.0	186.0	372.0	392.0	111.0
Parp16	106.0	62.0	75.0	77.0	26.0	25.0	44.0	16.0
Parp2	1836.0	1702.0	1615.0	1504.0	586.0	681.0	1421.0	514.0
Parp3	957.0	841.0	835.0	783.0	256.0	294.0	854.0	186.0
Parp4	360.0	233.0	208.0	262.0	222.0	275.0	340.0	79.0
Parp6	357.0	297.0	273.0	257.0	82.0	114.0	281.0	70.0
Parp8	3516.0	2861.0	2699.0	2330.0	1284.0	1574.0	3971.0	824.0
Parp9	1035.0	861.0	944.0	724.0	272.0	324.0	901.0	206.0
Parpbp	584.0	528.0	467.0	365.0	109.0	145.0	323.0	59.0
Pars2	310.0	225.0	202.0	258.0	74.0	33.0	199.0	66.0
Parva	9.0	3.0	0.0	2.0	1.0	5.0	4.0	1.0
Parvb	20.0	6.0	10.0	16.0	36.0	55.0	15.0	4.0
Parvg	8316.0	6629.0	6426.0	5911.0	1632.0	1615.0	5805.0	1486.0
Pask	865.0	499.0	582.0	501.0	194.0	402.0	443.0	108.0
Pate1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pate10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pate11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pate12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pate13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pate14	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Pate2	0.0	2.0	0.0	2.0	1.0	0.0	4.0	0.0
Pate3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pate4	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Pate5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pate6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pate7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
